Player,Pos,Ht,Wt,Forty,Vertical,BenchReps,BroadJump,Cone,Shuttle,Year,Team,Round,Pick,side,category,pos_abbr,school_abbr,overall,pos_rk,ovr_rk,grade
Alfred Fincher,0.9697390384140585,-0.303522641512854,-0.1128998452890735,-0.32591311636262843,-0.38604584265302144,0.6316160910511757,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2005,27,3,82,1,4,9,61,82,10,188,57
Martin Ifedi,-0.5468210899772016,0.460305371067418,0.7069867092498826,0.32731541390250124,-0.38604584265302144,-0.7812891412556191,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2015,24,7,227,1,1,2,82,227,21,247,40
Stepfan Taylor,-0.7634725368902386,-1.831178666673398,-0.644718150935964,-0.06462170425657655,-0.6213408747556761,-0.6242996709993085,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2013,11,5,140,0,5,1,20,140,12,170,56
Lynn McGruder,-0.11351819615112724,-0.303522641512854,1.4160777834457365,0.7519139585748348,0.5551342857575973,1.1025845018201073,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2005,,,,,,4,10,,12,161,61
Johnny Holton,-1.196775430716313,-0.303522641512854,-1.1765364565828544,-0.7831730875482177,-0.38604584265302144,-2.0372049033061033,0.9502661593141587,NaN,NaN,2016,,,,,,0,69,,54,340,31
Morgan Moses,-0.3301696430641644,1.606047389937826,1.5711914559260796,1.8624024600255538,-2.7389961636795683,NaN,-0.8681918327767755,0.3842839406218497,0.02913255943161301,2014,28,3,66,0,2,3,41,66,5,16,92
Todd Johnson,1.1863904853270957,-0.303522641512854,-0.8219909194849274,-0.7178502345217062,0.0845442215522879,-0.3103207304866875,0.3084574562232408,0.3842839406218497,0.02913255943161301,2003,26,4,100,1,0,5,4,100,,,
Stephon Tuitt,-0.11351819615112724,1.22413338364769,1.3496004952398752,0.4579611199555272,NaN,1.5735529125890388,NaN,NaN,NaN,2014,6,2,46,1,1,2,11,46,2,27,89
Cethan Carter,0.7530875915010213,0.460305371067418,-0.04642255708321219,-0.32591311636262843,NaN,-0.3103207304866875,NaN,NaN,NaN,2017,,,,,,8,19,,17,256,41
Noel Thomas,-1.196775430716313,-0.68543664780299,-0.8441500155535479,-0.4892202489289101,-0.1507508105503668,-1.8802154330497927,0.4154255734050604,NaN,NaN,2017,,,,,,0,61,,52,316,34
Josh Brown,2.2696477198922813,-0.303522641512854,-0.9106273037594091,0.09868542830970513,NaN,NaN,NaN,NaN,NaN,2003,0,7,222,2,9,1,139,168,,,
Rich Alexis,-0.7634725368902386,-0.68543664780299,-0.7333545352104457,-0.4565588224156543,-0.1507508105503668,NaN,-0.012446895322218222,0.3842839406218497,0.02913255943161301,2004,,,,,,,,,,,
Travis Minor,-0.7634725368902386,-1.449264660383262,-1.0214227841025114,-1.109787352680781,-0.1507508105503668,-1.8802154330497927,0.09452122185960143,NaN,NaN,2001,18,3,85,0,5,1,5,85,,,
Jonathan Babineaux,-0.11351819615112724,0.07839136477728198,0.9507367660047074,0.2946539873892455,-0.8566359068583308,0.003658210025933549,-0.5472874812313165,0.3842839406218497,0.02913255943161301,2005,21,2,59,1,1,4,23,59,6,66,80
O.J. Howard,0.7530875915010213,1.606047389937826,0.17516840360299216,-0.8811573670879879,-0.6213408747556761,0.16064768028224408,0.7363299249505194,-1.4262041238547467,0.02913255943161301,2017,17,1,19,0,6,8,6,19,1,7,92
Colby Bockwoldt,0.1031332507619099,0.07839136477728198,-0.290172613838037,-0.5872045284686802,0.3198392536549426,-1.09526808176824,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2004,27,7,240,1,4,9,55,240,25,343,33
Kelcy Quarles,-0.11351819615112724,0.842219377357554,1.1944868227595322,0.8172368116013492,-2.2684060994742588,0.9455950315637967,-1.296064301504054,NaN,NaN,2014,,,,,,4,24,,12,116,65
Darreus Rogers,-1.196775430716313,-0.303522641512854,-0.6003999587987231,NaN,-1.5625210031662948,-2.0372049033061033,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2017,,,,,,,,,,,
Andrew Larson,1.8363448260662072,-0.68543664780299,-0.9106273037594091,0.5232839729820415,NaN,NaN,NaN,NaN,NaN,2008,,,,,,,,,,,
Cameron Graham,0.7530875915010213,0.460305371067418,0.020054731122649116,0.719252532061579,-0.38604584265302144,-0.467310200742998,-0.9751599499585951,0.3842839406218497,0.02913255943161301,2011,,,,,,8,22,,20,315,31
Temarrick Hemingway,0.7530875915010213,1.22413338364769,0.020054731122649116,-0.22792883682285825,-0.6213408747556761,-0.467310200742998,0.09452122185960143,-1.4262041238547467,0.02913255943161301,2016,,,,0,6,8,114,177,9,242,45
Derrick Pope,0.1031332507619099,-1.067350654093126,-0.290172613838037,-0.22792883682285825,NaN,0.4746266207948651,-0.8681918327767755,NaN,NaN,2004,18,7,222,1,4,9,6,222,19,248,46
LaRon Landry,1.1863904853270957,-0.68543664780299,-0.6668772470045844,-1.4037401913000915,1.0257243499629065,NaN,0.9502661593141587,NaN,NaN,2007,28,1,6,1,0,5,1,6,1,5,97
Xavier Su'a-Filo,0.31978469767494705,0.842219377357554,1.4160777834457365,0.849898238114605,-1.7978160352689496,0.6316160910511757,-1.296064301504054,0.3842839406218497,0.02913255943161301,2014,16,2,33,0,2,7,27,33,1,34,88
Kawika Mitchell,0.9697390384140585,-0.303522641512854,0.21948659574023302,-0.2932516898493697,1.0257243499629065,0.6316160910511757,0.3084574562232408,0.3842839406218497,0.02913255943161301,2003,29,2,47,1,4,9,74,47,,,
Aaron Ross,-0.9801239838032758,-0.68543664780299,-1.1100591683769931,-1.109787352680781,0.3198392536549426,-0.6242996709993085,0.4154255734050604,-1.4262041238547467,0.02913255943161301,2007,30,1,20,1,0,5,16,20,3,25,91
Donnie O'Neal,-1.196775430716313,-0.303522641512854,-1.154377360514234,-0.8484959405747321,1.2610193820655613,NaN,1.2711705108596176,-1.4262041238547467,NaN,2002,,,,,,,,,,,
Micah Hyde,-0.9801239838032758,-0.68543664780299,-1.0214227841025114,-0.7178502345217062,0.0845442215522879,-1.409247022280861,0.7363299249505194,-1.4262041238547467,0.02913255943161301,2013,5,5,159,1,0,6,23,159,24,172,55
A.C. Leonard,0.7530875915010213,0.07839136477728198,0.1973274996716126,-0.9138187936012436,0.3198392536549426,-0.15333126023037696,1.485106745223257,NaN,NaN,2014,,,,,,8,73,,9,192,49
Willie Blade,-0.11351819615112724,0.460305371067418,1.6155096480633204,0.4906225464687829,NaN,NaN,NaN,NaN,NaN,2001,14,3,93,1,1,4,30,93,,,
Willie Smith,-0.3301696430641644,1.22413338364769,1.4825550716515978,2.0257095925918382,-0.6213408747556761,NaN,-0.8681918327767755,0.3842839406218497,0.02913255943161301,2011,,,,0,6,3,77,,16,183,52
Mario Alford,-1.196775430716313,-2.213092672963534,-1.3981274172690588,-1.1424487791940396,0.3198392536549426,-1.2522575520245507,0.7363299249505194,-1.4262041238547467,0.02913255943161301,2015,12,7,238,0,3,0,46,238,32,206,46
Doug Worthington,-0.11351819615112724,1.22413338364769,1.08369134241643,0.7845753850880905,NaN,-0.3103207304866875,NaN,NaN,NaN,2010,6,7,242,1,1,2,2,242,24,,33
Zach Pascal,-1.196775430716313,0.07839136477728198,-0.5339226705928618,-0.7505116610349619,0.790429317860252,-1.09526808176824,1.2711705108596176,0.3842839406218497,0.02913255943161301,2017,,,,,,0,171,,33,215,48
David Allen,-0.7634725368902386,-1.831178666673398,-1.0879000723083727,-0.5218816754421659,-0.38604584265302144,-0.9382786115119296,-0.3333512468676772,NaN,NaN,2001,,,,,,,,,,,
Chris Culliver,-0.9801239838032758,-0.68543664780299,-0.9771045919652704,-1.371078764786833,1.2610193820655613,NaN,0.9502661593141587,-1.4262041238547467,0.02913255943161301,2011,4,3,80,1,0,6,24,80,21,136,63
Pedro Cirino,1.1863904853270957,-1.067350654093126,-1.0214227841025114,-0.619865954981936,NaN,NaN,NaN,NaN,NaN,2000,,,,,,,,,,,
I.K. Enemkpali,-0.5468210899772016,-0.303522641512854,0.3967593642891965,0.2619925608759897,0.3198392536549426,1.1025845018201073,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2014,25,6,210,,,2,79,,27,308,31
Bryan Stork,1.6196933791531698,0.842219377357554,1.5933505519947,2.1563552986448644,NaN,NaN,NaN,NaN,NaN,2014,19,4,105,0,2,14,5,105,6,198,48
Jeff Womble,-0.11351819615112724,-0.303522641512854,1.5490323598574591,1.9603867395653238,-1.0919309389609855,-0.467310200742998,NaN,NaN,NaN,2004,,,,,,,,,,,
Billy Winn,-0.5468210899772016,0.842219377357554,1.128009534553671,0.2619925608759897,-1.3272259710636403,0.4746266207948651,-0.7612237155949558,0.3842839406218497,0.02913255943161301,2012,2,6,205,1,1,4,53,205,12,96,70
Avonte Maddox,-0.9801239838032758,-1.831178666673398,-1.3981274172690588,-1.2730944852470656,1.0257243499629065,-1.2522575520245507,1.164202393677798,-1.4262041238547467,0.02913255943161301,2018,,,,1,0,6,39,125,16,131,66
Matt Barkley,0.5364361445879842,0.07839136477728198,-0.3566499020438983,0.4252996934422714,NaN,NaN,NaN,NaN,NaN,2013,8,4,98,0,7,11,3,98,3,43,87
Mike Davis-02,-0.7634725368902386,-1.831178666673398,-0.5782408627301027,-0.5545431019554216,0.3198392536549426,-0.6242996709993085,0.2014893390414211,0.3842839406218497,0.02913255943161301,2015,4,4,126,,,,,,,,
Nate Kaeding,2.2696477198922813,-0.68543664780299,-1.2430137447887157,0.5559453994952973,NaN,NaN,NaN,NaN,NaN,2004,31,3,65,2,9,17,23,65,1,94,72
Curtis Marsh,-0.9801239838032758,-0.68543664780299,-1.0214227841025114,-1.1751102057072955,1.0257243499629065,-1.409247022280861,0.9502661593141587,-1.4262041238547467,0.02913255943161301,2011,8,3,90,1,0,6,94,90,20,132,64
Darry Beckwith,0.9697390384140585,-0.68543664780299,-0.024263461014591755,-0.4892202489289101,-1.5625210031662948,0.31763715053855457,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2009,,,,,,13,1,,6,136,60
Skyler Green,-1.196775430716313,-1.831178666673398,-1.1322182644456136,-0.8158345140614734,0.3198392536549426,NaN,0.4154255734050604,NaN,NaN,2006,14,4,125,0,3,0,1,125,21,,55
Robert Ferguson,-1.196775430716313,-0.303522641512854,-0.8441500155535479,-0.9791416466277552,0.790429317860252,NaN,0.6293618077686998,0.3842839406218497,0.02913255943161301,2001,5,2,41,0,3,0,17,41,,,
Kenny Smith,-0.11351819615112724,0.460305371067418,1.238805014896773,1.5031267683797347,-0.6213408747556761,NaN,-1.5100005358676933,2.194772005098446,0.02913255943161301,2001,27,3,81,1,1,4,6,81,,,
Dhani Jones,0.1031332507619099,-0.303522641512854,-0.06858165315183262,-0.32591311636262843,NaN,1.2595739720764176,NaN,NaN,NaN,2000,30,6,177,1,4,9,13,177,,,
Ryan Grant-01,-0.7634725368902386,-0.303522641512854,-0.6225590548673435,-1.1424487791940396,0.0845442215522879,-0.6242996709993085,0.09452122185960143,0.3842839406218497,0.02913255943161301,2005,,,,,,,,,,,
Laveranues Coles,-1.196775430716313,-1.067350654093126,-1.1322182644456136,-1.2077716322205512,0.3198392536549426,NaN,0.09452122185960143,-1.4262041238547467,0.02913255943161301,2000,25,3,78,0,3,0,5,78,,,
Ben Hartsock,0.7530875915010213,0.842219377357554,0.44107755642643737,0.06602400179644938,0.5551342857575973,0.31763715053855457,0.3084574562232408,0.3842839406218497,-3.839318211150997,2004,22,3,68,0,6,8,2,68,6,99,71
Jimmy Garoppolo,0.5364361445879842,0.07839136477728198,-0.3788089981125187,0.6212682525218088,-0.6213408747556761,NaN,-0.44031936404949684,0.3842839406218497,0.02913255943161301,2014,19,2,62,0,7,11,228,62,4,50,82
Richard Seals,-0.11351819615112724,0.07839136477728198,1.6155096480633204,1.1438510767339125,-1.0919309389609855,0.4746266207948651,-1.296064301504054,0.3842839406218497,0.02913255943161301,2000,,,,1,1,4,32,218,,,
Chijioke Onyenegecha,-0.9801239838032758,-0.303522641512854,-0.6225590548673435,-0.7505116610349619,0.3198392536549426,-0.7812891412556191,0.4154255734050604,NaN,NaN,2006,,,,,,,,,,,
Derreck Robinson,-0.11351819615112724,0.842219377357554,1.0172140542105688,NaN,0.3198392536549426,0.9455950315637967,-0.012446895322218222,0.3842839406218497,0.02913255943161301,2005,,,,,,4,0,,14,186,57
Ryan Diem,-0.3301696430641644,1.987961396227962,2.10300976157297,1.1438510767339125,0.3198392536549426,NaN,-1.296064301504054,0.3842839406218497,0.02913255943161301,2001,22,4,118,0,2,7,99,118,,,
Cornelius Brown,-0.9801239838032758,-1.067350654093126,-0.9992636880338909,-0.619865954981936,-0.38604584265302144,-1.5662364925371717,0.4154255734050604,-1.4262041238547467,0.02913255943161301,2010,,,,,,,,,,,
Jonathan Harrell,0.1031332507619099,-0.303522641512854,-0.024263461014591755,-0.16260598379634383,NaN,0.9455950315637967,NaN,NaN,NaN,2004,,,,,,,,,,,
Madison Hedgecock,2.0529962729792444,0.460305371067418,0.5075548446322987,0.2946539873892455,-0.1507508105503668,1.2595739720764176,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2005,24,7,251,0,5,1,28,251,9,315,34
Lawrence Flugence,0.9697390384140585,-0.303522641512854,-0.09074074922045307,0.2946539873892455,0.3198392536549426,0.31763715053855457,-0.8681918327767755,0.3842839406218497,0.02913255943161301,2003,,,,,,,,,,,
Marvin Austin,-0.11351819615112724,0.07839136477728198,1.4603959755829774,0.1966697078494753,-0.6213408747556761,2.672479204383212,-0.22638312968585753,0.3842839406218497,0.02913255943161301,2011,30,2,52,1,1,4,28,52,5,38,86
Jacob Pedersen,0.7530875915010213,0.460305371067418,-0.1128998452890735,0.1313468548229638,-1.0919309389609855,NaN,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2014,,,,,,,,,,,
Duke Ejiofor,-0.5468210899772016,0.842219377357554,0.4632366524950578,NaN,NaN,NaN,NaN,NaN,NaN,2018,,,,1,1,2,62,177,15,170,58
Jimmy Clausen,0.5364361445879842,0.460305371067418,-0.46744538238700045,-0.06462170425657655,NaN,NaN,NaN,NaN,NaN,2010,9,2,48,0,7,11,11,48,2,35,89
Chaz Green,-0.3301696430641644,1.22413338364769,1.5711914559260796,1.2418353562736828,-0.8566359068583308,0.003658210025933549,-0.8681918327767755,2.194772005098446,0.02913255943161301,2015,14,3,91,0,2,3,4,91,15,133,60
Jamaal Williams,-0.7634725368902386,-0.68543664780299,-0.6890363430732048,-0.619865954981936,-0.6213408747556761,NaN,0.9502661593141587,0.3842839406218497,0.02913255943161301,2017,5,4,134,0,5,1,55,134,12,143,62
Joe Dean Davenport,0.7530875915010213,1.987961396227962,0.5518730367695396,0.9152210911411165,-0.6213408747556761,-1.2522575520245507,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2000,,,,,,,,,,,
Xavier Adibi,0.1031332507619099,0.07839136477728198,-0.2458544217007961,-0.2932516898493697,-0.6213408747556761,NaN,-0.44031936404949684,NaN,0.02913255943161301,2008,16,4,118,1,4,10,12,118,5,82,75
Julian Peterson,0.1031332507619099,1.22413338364769,-0.26801351776941656,-0.32591311636262843,NaN,NaN,NaN,NaN,NaN,2000,4,1,16,1,4,9,31,16,,,
James Williams,-1.196775430716313,-1.067350654093126,-1.3981274172690588,-0.619865954981936,0.790429317860252,NaN,0.9502661593141587,0.3842839406218497,0.02913255943161301,2000,0,6,175,0,6,9,30,158,,,
Damen Wheeler,-0.9801239838032758,-1.831178666673398,-1.4202865133376792,-0.8811573670879879,0.5551342857575973,-1.5662364925371717,0.09452122185960143,0.3842839406218497,0.02913255943161301,2000,31,6,203,1,0,5,34,203,,,
Bernard Morris,0.5364361445879842,0.460305371067418,-0.44528628631838,-0.32591311636262843,-2.033111067371604,-0.467310200742998,-0.5472874812313165,NaN,NaN,2008,,,,,,,,,,,
Buster Skrine,-0.9801239838032758,-1.831178666673398,-1.2651728408573362,-1.3384173382735771,1.0257243499629065,-0.15333126023037696,0.843298042132339,-1.4262041238547467,-3.839318211150997,2011,2,5,137,1,0,6,126,137,16,107,70
Curtis Gatewood,0.1031332507619099,0.07839136477728198,0.10869111539713086,-0.19526741030960248,-1.0919309389609855,0.16064768028224408,-0.3333512468676772,-1.4262041238547467,0.02913255943161301,2008,,,,,,,,,,,
Terrelle Smith,2.0529962729792444,-0.68543664780299,0.1308502114657513,0.719252532061579,-0.1507508105503668,-0.3103207304866875,-0.5472874812313165,2.194772005098446,0.02913255943161301,2000,27,4,96,0,5,1,29,96,,,
Chase Holbrook,0.5364361445879842,0.842219377357554,-0.024263461014591755,1.1111896502206569,-1.3272259710636403,NaN,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2009,,,,,,,,,,,
Curtis Lofton,0.9697390384140585,-0.68543664780299,0.06437292325988998,0.03336257528319362,-2.033111067371604,0.31763715053855457,-0.9751599499585951,0.3842839406218497,0.02913255943161301,2008,21,2,37,1,4,13,10,37,1,36,88
Trai Essex,-0.3301696430641644,0.842219377357554,1.7927824166122839,2.7115995493702236,-0.8566359068583308,NaN,-1.9378730045949721,2.194772005098446,0.02913255943161301,2005,6,3,93,0,2,3,66,93,22,299,37
Rick DeMulling,0.31978469767494705,0.842219377357554,1.4160777834457365,1.5031267683797347,-0.38604584265302144,1.7305423828453492,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2001,22,7,220,0,2,7,97,220,,,
Travis Wilson-02,-1.196775430716313,0.07839136477728198,-0.644718150935964,-1.0118030731410137,0.790429317860252,NaN,0.6293618077686998,-1.4262041238547467,-3.839318211150997,2006,2,3,78,,,,,,,,
Theo Riddick,-0.7634725368902386,-1.449264660383262,-0.9327863998280296,-0.32591311636262843,-0.1507508105503668,NaN,0.4154255734050604,NaN,NaN,2013,15,6,199,0,5,0,11,,30,234,46
Terrence Edwards,-1.196775430716313,-0.68543664780299,-1.4867638015435405,-0.9138187936012436,NaN,NaN,NaN,NaN,NaN,2003,,,,,,,,,,,
Trequan Smith,-1.196775430716313,0.07839136477728198,-0.8884682076907887,-0.9464802201144994,1.0257243499629065,-1.409247022280861,1.6990429795868962,-1.4262041238547467,0.02913255943161301,2018,,,,,,,,,,,
Anthony Sessions,0.1031332507619099,-0.68543664780299,-0.33449080597527786,0.06602400179644938,NaN,-0.3103207304866875,NaN,NaN,NaN,2001,,,,,,,,,,,
Matt Tennant,1.6196933791531698,1.22413338364769,1.2609641109653935,1.209173929760427,-1.7978160352689496,0.9455950315637967,-1.7239367702313328,0.3842839406218497,0.02913255943161301,2010,27,5,158,0,2,14,37,158,3,,56
James Jones,-1.196775430716313,-0.303522641512854,-0.799831823416307,-0.7831730875482177,0.3198392536549426,0.16064768028224408,0.5223936905868801,0.3842839406218497,0.02913255943161301,2007,5,3,78,0,5,4,106,57,,,
Jason Peters,0.7530875915010213,0.842219377357554,2.0586915694357293,0.4906225464687829,-0.8566359068583308,0.003658210025933549,0.09452122185960143,0.3842839406218497,0.02913255943161301,2004,,,,,,,,,,,
Wayne Gallman,-0.7634725368902386,-0.68543664780299,-0.6225590548673435,-0.5872045284686802,-0.8566359068583308,0.003658210025933549,0.6293618077686998,0.3842839406218497,0.02913255943161301,2017,30,4,140,0,5,1,14,140,16,166,58
Jeremy Clark-01,-0.11351819615112724,0.07839136477728198,1.4603959755829774,0.7845753850880905,-0.8566359068583308,1.2595739720764176,-1.0821280671404148,0.3842839406218497,0.02913255943161301,2007,,,,,,,,,,,
Keith Williams,0.31978469767494705,0.842219377357554,1.6598278402005613,1.6337724744327604,-2.033111067371604,0.31763715053855457,-2.258777356140431,2.194772005098446,3.8975833300142235,2011,6,6,196,0,3,7,19,196,10,201,48
Vontae Davis,-0.9801239838032758,-1.067350654093126,-0.8884682076907887,-1.240433058733807,0.790429317860252,0.6316160910511757,1.164202393677798,-1.4262041238547467,0.02913255943161301,2009,18,1,25,1,0,6,45,25,2,26,90
Jimmy Smith,-0.9801239838032758,0.07839136477728198,-0.7111954391418253,-1.1751102057072955,0.790429317860252,0.4746266207948651,0.9502661593141587,-1.4262041238547467,0.02913255943161301,2011,1,1,27,1,0,1,127,102,,,
Will Dissly,0.7530875915010213,0.842219377357554,0.41891846035781694,0.2946539873892455,-1.0919309389609855,-0.9382786115119296,-0.3333512468676772,0.3842839406218497,0.02913255943161301,2018,,,,0,6,8,35,120,9,160,59
Jacoby Ford,-1.196775430716313,-1.831178666673398,-1.2651728408573362,-1.6323701768928849,0.0845442215522879,-0.9382786115119296,0.09452122185960143,0.3842839406218497,0.02913255943161301,2010,23,4,108,0,3,0,14,108,22,,57
Darvell Bivens,2.0529962729792444,-1.449264660383262,0.2638047878774739,0.6212682525218088,0.0845442215522879,1.7305423828453492,-0.6542555984131362,0.3842839406218497,0.02913255943161301,2001,,,,,,,,,,,
A.D. Denham,0.7530875915010213,0.842219377357554,-0.1793771334949348,-0.2932516898493697,-0.1507508105503668,NaN,NaN,NaN,NaN,2014,,,,,,,,,,,
Sony Michel,-0.7634725368902386,-1.067350654093126,-0.644718150935964,-0.7831730875482177,NaN,0.16064768028224408,NaN,NaN,0.02913255943161301,2018,,,,0,5,1,7,31,2,31,87
Paul Hogan,1.6196933791531698,0.460305371067418,1.0393731502791892,2.3523238577244014,-0.8566359068583308,0.7886055613074862,-1.296064301504054,0.3842839406218497,0.02913255943161301,2001,,,,,,,,,,,
